159389382	158357646	160400887	160259276	159571453	159915365	160542498	451588811	159490532	159227541	160643649	159207311	159551223	160461578	158114885	159308461	160765029	160704339	160178356	159369152	160158126	160502038	159632143	160016515	160056975	159611913	159005010	158883629	159753524	160481808	763721271	160097436	160421117	158438567	160218816	158924089	159247771	158236265	158499257	158418336	160582958	160380657	158216035	159591683	158802708	160603188	160663879	158276726	158337416	159450072	158458797	160684109	159510762	160441347	160137896	159672603	866653606	257905678	158964549	159429842	160319967	159166850	159328691	159288231	159713063	158742018	872848689	159814214	158013734	160239046	160845950	158398106	160036745	158479027	158155345	159146620	158721788	158944319	159268001	158256496	159085930
OTU_127	4	72	20	0	0	0	0	72	0	1	0	0	0	8	0	0	2	47	7	0	0	1	2	0	0	0	0	0	0	0	48	0	0	0	0	0	19	0	15	0	0	0	0	0	0	21	0	59	16	0	0	33	0	0	0	1	0	44	0	0	0	0	0	0	0	0	0	0	56	0	0	5	2	0	73	0	98	0	0	0	0
OTU_121	3	0	0	0	0	0	0	0	0	0	14	5	0	0	0	1	5	5	0	9	0	268	0	0	0	1	3	1	31	0	0	0	1	0	0	1	2	0	0	0	0	41	1	3	1	0	0	1	0	0	0	0	2	0	40	0	0	1	6	0	0	0	2	0	0	15	9	42	2	0	7	0	7	0	0	0	28	2	10	0	0
OTU_209	6	5	21	1	10	2	0	5	45	0	9	35	11	2	8	1	4	32	21	1	1	5	11	1	7	1	5	0	0	1	20	4	7	7	24	0	0	0	5	0	3	42	0	8	5	0	0	11	16	3	0	0	18	0	0	4	2	3	8	0	2	1	0	45	0	8	2	0	2	0	9	0	3	0	6	0	7	0	5	9	0
OTU_353	10	0	0	0	0	0	0	0	0	0	0	0	0	6	0	29	0	0	0	0	10	0	0	0	0	2	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_361	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_223	13	2	3	0	0	3	2	1	5	3	13	7	21	3	4	1	15	15	39	0	5	101	4	0	17	6	16	0	26	1	41	4	2	1	30	0	2	2	8	2	1	20	0	0	33	2	1	5	2	3	0	0	6	4	0	1	1	4	1	0	6	0	1	58	0	22	0	1	11	0	5	4	0	0	7	0	10	7	6	6	8
OTU_431	11	3	0	71	15	2	0	0	0	9	18	0	10	0	0	0	143	23	0	0	0	0	15	0	0	0	39	0	0	0	0	0	0	0	24	10	9	2	7	3	42	0	0	0	5	49	0	8	0	13	14	0	0	0	0	0	0	6	0	0	0	13	83	0	0	11	0	0	38	1	0	70	0	0	11	0	0	2	0	34	127
OTU_246	3	2	4	0	9	0	2	13	1	0	1	85	0	4	3	9	3	19	2	0	0	13	1	0	7	4	5	1	0	0	3	0	0	1	18	0	3	0	2	1	0	12	1	40	1	11	0	2	5	0	4	4	4	1	0	4	1	0	64	0	8	1	0	36	0	5	2	6	6	4	0	0	5	17	0	1	11	0	40	13	5
OTU_263	1	0	0	0	0	0	0	0	9	2	1	0	2	0	3	0	2	5	0	0	0	0	0	1	0	0	2	0	0	0	0	3	0	0	10	0	0	1	1	0	0	0	0	0	0	43	1	0	7	0	0	0	0	0	1	0	0	0	0	0	0	14	0	12	0	5	0	0	3	1	1	0	14	0	0	0	0	0	0	0	0
OTU_288	2	0	5	0	0	0	1	0	0	0	2	2	0	6	2	0	7	7	0	0	0	0	0	0	0	0	0	0	5	0	1	1	0	5	1	0	2	0	0	0	0	6	0	0	0	4	0	0	1	0	0	2	1	0	0	0	6	0	2	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	2	0	0	0	20	0	3
OTU_283	9	0	24	1	6	3	0	2	0	7	14	2	5	3	2	4	0	20	2	0	2	0	0	0	0	0	3	3	0	0	3	3	0	2	13	0	0	0	5	2	3	0	1	0	6	5	2	1	3	9	0	1	9	0	0	3	0	2	0	0	12	2	0	0	0	6	0	9	0	0	0	1	0	0	1	0	0	0	5	7	2
OTU_161	9	3	8	0	2	86	2	4	10	3	4	4	14	25	7	11	17	6	27	4	13	15	5	0	37	2	7	13	8	0	12	22	4	6	23	0	0	4	0	4	2	12	1	11	12	3	1	5	3	14	0	0	13	1	0	1	4	9	15	0	4	0	2	34	8	21	2	2	3	1	6	1	13	0	12	0	13	0	9	0	14
OTU_574	5	0	12	0	182	2	81	4	72	40	31	1	21	88	7	46	6	5	2	10	69	43	1	1	7	72	205	7	19	1	5	4	6	7	13	10	122	0	38	19	21	5	6	1	0	61	8	0	0	12	0	0	40	3	1	21	9	18	66	26	4	3	84	71	55	5	14	0	1	20	2	10	129	3	0	6	0	0	20	32	113
OTU_213	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	8	1	0	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	72	0	2	0	0
OTU_170	8	1	3	0	1	0	0	0	3	0	4	6	1	1	3	7	0	13	4	6	4	24	1	0	2	1	0	0	2	0	0	0	0	1	0	0	0	0	1	2	0	0	1	2	8	0	1	1	0	2	0	0	7	1	1	4	0	0	32	0	0	0	1	9	4	0	0	3	0	2	7	0	0	0	0	1	53	2	0	1	1
OTU_215	2	0	1	1	0	0	1	0	0	0	0	0	8	0	8	1	10	1	5	2	1	3	2	2	1	0	0	2	0	0	3	0	1	3	11	0	0	1	5	0	1	0	0	1	0	16	1	1	0	0	0	0	2	0	4	1	1	0	0	0	0	2	0	4	0	43	0	0	26	0	2	0	5	0	1	0	2	1	1	0	0
OTU_634	2	0	2	21	3	53	22	59	169	3	206	7	75	288	7	573	136	9	146	29	291	4	7	75	108	15	66	116	1	3	85	319	197	1	382	47	27	11	0	9	99	1007	6	291	11	71	90	5	3	14	43	53	195	36	184	18	60	227	922	0	48	3	15	30	16	5	173	264	43	0	484	11	0	1	19	40	8	7	21	3	39
OTU_208	4	0	1	0	14	5	0	0	0	1	0	48	0	0	0	0	0	21	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	13	0	2	0	1	0	1	2	0	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	1	3	0	14	0	87	0	0
OTU_560	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_207	12	5	1	1	2	0	5	4	80	11	7	8	7	3	9	4	1	2	1	0	0	0	0	1	0	3	15	3	0	0	27	1	7	4	4	5	0	3	5	10	5	8	1	95	3	2	0	37	0	0	1	2	9	0	0	5	0	0	40	1	1	1	0	1	8	4	4	2	5	7	3	1	3	0	8	10	8	5	6	1	1
OTU_482	3	5	1	44	41	81	195	0	57	11	142	3	34	127	10	1187	80	30	327	34	42	14	5	26	321	25	107	806	0	2	175	1634	65	9	1550	128	39	10	0	69	256	1425	68	2353	12	105	28	2	2	32	116	9	674	16	183	3	89	424	1967	0	234	0	12	36	7	7	398	59	105	10	495	59	0	0	8	110	28	20	11	0	73
OTU_2	6073	0	3	4	21	11	9	20	12	9462	12	1	33	0	849	19	25	14	2	4	14	8	35	6	3	16	4	1484	0	5	0	0	7	0	26	8	3	1614	2	381	32	0	2772	2	4	9	9	2	4	11	823	9	59	4	15	6	0	4	5499	2	24	566	6	8	0	15	1	8	405	0	61	373	2	3	439	1	1	0	3	4	3
OTU_588	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_457	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_192	2	6	2	1	0	0	0	0	0	0	1	2	0	0	0	8	2	7	0	0	4	21	0	0	0	0	0	0	3	0	5	0	0	0	1	0	0	0	0	4	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	1	2	1	2	0	0	0	0	1	0	0	0	0	0	2	1
OTU_631	0	1	1	34	3	0	0	0	0	1	2	0	1	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	0	28	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	6	0	0	1	0	0	7	0	0	5	0	0	0	0	0	0	0	0	10
OTU_321	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0	4	0	0	5	0	0	0	0	0	0	12	0	0	0	19	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2
OTU_41	0	127	8	2	0	24	0	270	2	0	40	72	0	437	0	42	61	3	1	26	0	618	0	0	0	1	36	501	26	0	0	74	12	0	0	6	5	4	0	0	1	1110	0	452	0	0	2	65	0	28	58	0	214	0	0	17	28	0	1	7	35	0	5	1	33	173	1	25	34	0	44	3	2	65	0	151	0	0	0	0	0
OTU_99	3	56	4	0	0	0	2	3	0	11	5	0	2	3	0	7	1	4	9	4	3	8	0	0	2	0	2	0	52	0	0	0	0	9	7	0	1	0	1	0	0	21	0	0	4	6	3	0	0	1	0	1	1	0	10	0	0	9	174	0	0	0	0	2	1	1	0	7	2	0	0	4	1	0	1	14	0	0	0	1	0
OTU_109	0	245	157	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	28	58	40	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	794	2	0	0	0	0	0	436	0	0	0	55	0
OTU_97	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_36	0	282	100	36	55	1	0	5	0	202	28	13	35	0	0	0	0	17	248	0	71	0	105	44	0	54	30	0	0	19	61	0	42	0	0	0	0	0	61	1	18	117	3	0	0	66	148	4	0	27	44	11	71	0	41	24	7	0	0	0	0	45	388	579	0	35	0	135	36	232	0	0	0	70	6	0	0	2	40	14	163
OTU_256	0	161	0	0	12	0	0	1	0	125	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	19	0	0	0	103	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	1	0	6	63	0	0	0	0	35	7
OTU_173	0	52	24	0	40	153	0	0	0	3	40	56	25	1	0	0	35	0	46	0	0	0	31	0	0	11	7	0	0	0	0	0	0	0	229	0	0	0	43	0	11	0	0	0	0	7	0	79	21	0	2	0	0	0	0	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	20	10	0	0	0	0	61	54
OTU_34	0	255	91	11	50	114	0	0	44	2	29	219	57	15	14	360	83	50	34	10	26	348	14	43	0	46	24	0	62	0	19	8	0	0	355	0	3	8	3	4	20	496	2	0	3	84	14	2	15	2	6	18	14	3	4	7	1	0	0	0	2	4	97	170	2	4	9	9	29	0	5	4	14	7	67	0	60	22	0	18	30
OTU_458	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24	0	148	135	34	0	4	0	11	0	0	95	17	69	0	0	26	0	298	136	36	0	3	1	0	0	61	1480	0	41	0	0	5	2	55	110	0	13	20	0	1	22	0	48	0	6	50	0	28	6	0	1	6	61	23	0	147	5	0	1	0	18	0	0	13	0	12	0	0	9	0	0	1	30	19	49	1	0	28	121	0	44
OTU_98	3	8	3	0	3	1	5	6	11	7	7	7	15	2	25	7	3	8	43	3	11	7	20	0	12	2	44	0	13	1	47	9	0	6	35	0	2	1	6	1	2	17	0	38	27	20	3	11	1	13	1	0	6	18	0	27	0	40	46	0	7	17	4	91	0	11	5	17	13	0	3	0	4	0	12	2	0	9	15	16	0
OTU_500	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	14	0	3	1	0	2	10	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5
OTU_58	0	303	0	437	3	7	0	0	0	136	0	40	0	0	0	0	34	0	0	0	0	0	67	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	57	0	24	0	0	0	0	113	0	52	0	0	49	30	28	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	72	0	0	0	0	0	30	0	0	0	0	78	0
OTU_581	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_182	25	1	28	0	2	2	0	0	8	9	0	3	0	2	34	1	2	0	0	0	3	14	0	0	5	0	1	0	0	4	40	2	0	9	3	0	0	1	0	6	3	4	9	0	3	3	1	11	4	0	2	1	3	0	0	1	0	0	13	0	7	2	0	2	0	4	0	1	15	2	0	4	0	0	4	4	0	2	2	0	5
OTU_584	0	19	36	434	0	18	1	0	1	197	68	57	161	0	0	794	0	777	185	0	29	337	1099	0	0	29	0	0	0	3	0	0	0	0	0	0	0	52	21	0	56	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	3	0	0	0	0	0	0	0	7	0	0	0	110	2	0	0	6	0	144	179
OTU_306	0	19	1	0	1	0	0	1	0	1	14	10	0	0	0	8	5	21	1	0	0	8	4	0	0	1	0	0	0	0	19	3	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	1	0	4	0	4	8	0	1	18
OTU_313	0	34	0	0	0	1	0	0	0	5	0	0	0	0	0	0	37	0	0	0	0	0	13	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	7	0	0	35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	1	0
OTU_189	0	31	5	2	12	22	0	26	0	0	1	9	0	0	0	0	29	0	2	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	16	0	0	0	0	0	10	0	0	0	5	1	0	4	2	0	0	0	22	0	0	7	28	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	13	0	0	0	0	6	0
OTU_183	0	93	0	0	4	0	0	0	0	0	8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	3	0	0	10	0	0	20	0	9	0
OTU_177	3	8	39	0	2	2	0	0	0	3	2	14	2	3	1	7	5	82	7	0	3	16	2	0	8	0	4	1	0	2	11	0	0	3	24	0	2	0	3	1	0	1	0	11	0	0	0	9	12	0	1	0	10	0	0	7	0	1	1	0	7	0	1	38	0	17	0	4	1	0	1	0	0	0	0	1	4	0	11	10	0
OTU_164	0	100	0	0	0	0	0	0	0	0	4	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	2	0	0
OTU_269	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0
OTU_191	0	12	32	50	2	0	0	0	0	33	0	15	3	0	0	0	0	13	0	0	35	34	26	0	0	4	19	0	0	0	16	0	0	0	21	0	0	0	0	3	5	0	0	0	2	5	11	4	0	0	7	0	0	0	0	0	0	0	39	0	0	0	0	0	0	16	0	0	0	7	0	0	0	0	0	0	0	9	0	5	0
OTU_231	0	41	0	0	6	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	4	0	0
OTU_279	0	20	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_372	0	2	0	0	0	0	0	0	0	1	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	1	0	0	0	0	2	0	2	0
OTU_396	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0
OTU_347	0	6	0	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
OTU_86	0	5	12	0	0	0	0	0	0	7	0	0	0	0	0	0	0	42	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	2	0	0	190	0	2	0	34
OTU_355	0	3	5	0	2	0	0	0	0	1	0	0	0	1	0	0	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	5	0	0	4	3	0	0
OTU_218	0	43	397	0	4	0	0	0	0	138	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	77	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1	0	74	0	0	0	0	0	0	0	3	2	0	0	0	81	0	0
OTU_136	0	10	0	7	9	13	0	3	0	9	6	22	2	7	0	0	49	159	12	0	0	0	4	1	0	0	11	0	5	0	6	0	0	1	8	0	1	2	5	1	1	0	0	0	4	11	0	1	14	0	0	0	2	0	0	1	2	0	0	0	0	0	0	7	5	3	0	2	12	0	0	5	5	4	5	0	0	28	3	1	25
OTU_85	0	30	0	0	0	0	0	1	0	15	0	13	0	4	0	0	4	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	5	0	0	7	0	0	3	17	0	0
OTU_26	0	20	561	0	7	0	0	75	0	44	0	5	0	0	0	0	188	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	41	0	0	0	0	0	74	0	0	0	126	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	363	0	0	266	0	0	2	0	0	9	0	0	0
OTU_327	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0
OTU_150	0	71	2	0	0	1	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0
OTU_138	0	19	8	0	3	0	0	0	1	0	0	3	1	1	1	10	11	46	7	28	2	10	0	0	2	0	0	0	8	0	7	9	0	3	4	0	0	0	2	0	1	1	0	6	8	9	2	0	8	0	0	0	3	2	0	3	0	0	2	0	0	0	2	139	7	13	0	0	0	0	0	0	1	0	0	2	8	0	5	2	0
OTU_367	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_435	0	4	0	0	0	1	0	1	0	2	4	3	9	4	0	0	1	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	4	1	0	0	2	0	0	15	0	0	1	0	4	0
OTU_519	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7	0	11	112	0	148	0	444	0	0	83	435	0	578	0	1650	0	3704	529	0	107	477	507	46	0	0	546	717	0	0	27	0	0	121	0	0	297	2	96	5	0	53	0	1106	0	124	549	330	0	221	0	0	98	945	373	0	0	3405	2125	6325	226	667	38	1031	83	697	0	58	0	314	52	0	246	403	98	0	0	240	686	104	137	1118
OTU_485	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_147	0	2	2	0	8	0	0	3	0	0	1	3	0	0	0	0	0	96	0	0	0	22	1	0	23	0	0	0	0	1	4	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	7	0	5
OTU_381	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0
OTU_456	0	6	3	0	3	0	0	0	0	0	2	2	0	0	0	0	4	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	4	8	0	0
OTU_107	0	5	639	3	107	19	126	0	276	22	563	47	11	0	0	35	0	17	50	0	175	22	258	0	0	78	0	0	0	0	0	0	0	0	0	0	0	50	43	135	92	0	0	0	0	13	0	12	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	41	0	20	0	47	294	0	0	147	0	18	13
OTU_301	0	4	1	0	0	0	0	1	1	0	1	1	5	1	0	0	2	1	0	0	2	2	0	0	2	0	1	0	1	0	0	0	0	0	6	5	1	0	0	0	2	0	2	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	17	0	5	0	0	6	3	0	0	3	1	1	19	0	1	0	0	0	2	0	6	2	0
OTU_434	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_92	0	11	28	19	21	4	0	12	0	0	0	43	35	6	0	0	0	0	34	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	117	0	23	0	0	0	0	0	0	3	0	15	24	0	84	0	0	55	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	24	0
OTU_481	0	1	2	0	1	1	0	2	0	0	0	0	0	1	0	14	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0
OTU_542	0	17	58	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	79	0	0	0	15	0
OTU_637	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0
OTU_248	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	47	0	0	18	0	0	0	3	0	0	0	0	0	29	0	0	0	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
